0,1,2,3,4,5,6,7,8
0.0,0.0,0.0,999999986991104.0,0.0,0.0,0.0,902459008.0,0.0
8660253696.0,0.0,5000000000.0,16601.0,-10000.0,83666.0,0.0,9590019.0,0.0
-8983886848.0,4844712960.0,-6152848384.0,1.657079155847896e-05,641627.75,-652300.875,282781.96875,3636463872.0,0.0
542658560.0,17131463680.0,18648141824.0,7.849479879951105e-05,-611290.9375,-313876.3125,-910742.8125,3021560320.0,0.0
