0,1,2,3,4,5,6,7,8
0.2143120616674423,1.243714570999146,0.1236984580755234,999999986991104.0,1.04834430203482e-06,2.069815764116356e-06,6.052630965314165e-07,802459008.0,0.0
-4246483968.0,8715530240.0,-2451608576.0,16601.0,-63148.1875,-41021.2578125,-36459.19140625,359019.0,0.0
