0,1,2,3,4,5,6,7,8
0.1327868103981018,0.06144341826438904,0.08091353625059128,999999986991104.0,2.356590130148106e-06,2.148005478375126e-06,1.508818627371511e-06,902459008.0,18257.0
-339681344.0,4665554944.0,125907688.0,16601.0,-151960.953125,-45722.80859375,-90885.9375,9590019.0,0.0
3752434944.0,2822785024.0,1824530432.0,0.0,-342740.5,-597897.4375,-320399.4375,4135193600.0,18257.0
1724200448.0,-45972414464.0,38517493760.0,0.0,47924.640625,-775078.8125,721151.0,1297138048.0,81377.0
